thit#	eventID	hit#	channel	edge	error	coarse	fine	time
10688	1279	14	5	1	0	739	18	18489.062500ns
10689	1279	15	5	1	0	804	0	20100.000000ns
10690	1279	16	5	1	0	879	6	21979.687500ns
10691	1279	17	5	1	0	916	2	22901.562500ns
10692	1279	18	5	1	0	956	29	23922.656250ns
10693	1280	0	5	1	0	23	20	590.625000ns
10694	1280	1	5	1	0	61	7	1530.468750ns
10695	1280	2	5	1	0	117	16	2937.500000ns
10696	1280	3	5	1	0	165	12	4134.375000ns
10697	1280	4	5	1	0	203	18	5089.062500ns
10698	1280	5	5	1	0	240	3	6002.343750ns
10699	1280	6	5	1	0	318	19	7964.843750ns
10700	1280	7	5	1	0	372	5	9303.906250ns
10701	1280	8	5	1	0	416	19	10414.843750ns
10702	1280	9	5	1	0	456	26	11420.312500ns
10703	1280	10	5	1	0	515	3	12877.343750ns
10704	1280	11	5	1	0	551	25	13794.531250ns
10705	1280	12	5	1	0	590	19	14764.843750ns
10706	1280	13	5	1	0	627	3	15677.343750ns
10707	1280	14	5	1	0	658	13	16460.156250ns
10708	1280	15	5	1	0	701	24	17543.750000ns
10709	1280	16	5	1	0	747	8	18681.250000ns
10710	1280	17	5	1	0	818	6	20454.687500ns
10711	1280	18	5	1	0	856	5	21403.906250ns
10712	1280	19	5	1	0	898	31	22474.218750ns
10713	1280	20	5	1	0	936	4	23403.125000ns
10714	1280	21	5	1	0	999	31	24999.218750ns
10715	1281	0	5	1	0	30	6	754.687500ns
10716	1281	1	5	1	0	95	27	2396.093750ns
10717	1281	2	5	1	0	135	14	3385.937500ns
10718	1281	3	5	1	0	173	12	4334.375000ns
10719	1281	4	5	1	0	232	24	5818.750000ns
10720	1281	5	5	1	0	284	0	7100.000000ns
10721	1281	6	5	1	0	354	21	8866.406250ns
10722	1281	7	5	1	0	414	2	10351.562500ns
10723	1281	8	5	1	0	461	3	11527.343750ns
10724	1281	9	5	1	0	499	6	12479.687500ns
10725	1281	10	5	1	0	536	6	13404.687500ns
10726	1281	11	5	1	0	591	30	14798.437500ns
10727	1281	12	5	1	0	652	3	16302.343750ns
10728	1281	13	5	1	0	688	13	17210.156250ns
10729	1281	14	5	1	0	722	10	18057.812500ns
10730	1281	15	5	1	0	763	4	19078.125000ns
10731	1281	16	5	1	0	839	10	20982.812500ns
10732	1281	17	5	1	0	877	16	21937.500000ns
10733	1281	18	5	1	0	919	30	22998.437500ns
10734	1281	19	5	1	0	956	10	23907.812500ns
10735	1281	20	5	1	0	992	30	24823.437500ns
10736	1282	0	5	1	0	24	2	601.562500ns
10737	1282	1	5	1	0	65	13	1635.156250ns
10738	1282	2	5	1	0	101	25	2544.531250ns
10739	1282	3	5	1	0	137	28	3446.875000ns
10740	1282	4	5	1	0	191	12	4784.375000ns
10741	1282	5	5	1	0	231	24	5793.750000ns
10742	1282	6	5	1	0	281	5	7028.906250ns
10743	1282	7	5	1	0	317	30	7948.437500ns
10744	1282	8	5	1	0	370	8	9256.250000ns
10745	1282	9	5	1	0	410	16	10262.500000ns
10746	1282	10	5	1	0	469	26	11745.312500ns
10747	1282	11	5	1	0	525	3	13127.343750ns
10748	1282	12	5	1	0	572	26	14320.312500ns
10749	1282	13	5	1	0	614	0	15350.000000ns
10750	1282	14	5	1	0	662	18	16564.062500ns
10751	1282	15	5	1	0	703	0	17575.000000ns
10752	1282	16	5	1	0	741	11	18533.593750ns
10753	1282	17	5	1	0	781	1	19525.781250ns
10754	1282	18	5	1	0	818	10	20457.812500ns
10755	1282	19	5	1	0	853	31	21349.218750ns
10756	1282	20	5	1	0	889	4	22228.125000ns
10757	1282	21	5	1	0	938	10	23457.812500ns
10758	1282	22	5	1	0	979	12	24484.375000ns
10759	1283	0	5	1	0	11	11	283.593750ns
10760	1283	1	5	1	0	47	26	1195.312500ns
10761	1283	2	5	1	0	96	4	2403.125000ns
10762	1283	3	5	1	0	144	29	3622.656250ns
10763	1283	4	5	1	0	234	6	5854.687500ns
10764	1283	5	5	1	0	284	3	7102.343750ns
10765	1283	6	5	1	0	343	28	8596.875000ns
10766	1283	7	5	1	0	381	1	9525.781250ns
10767	1283	8	5	1	0	417	29	10447.656250ns
10768	1283	9	5	1	0	456	0	11400.000000ns
10769	1283	10	5	1	0	491	24	12293.750000ns
10770	1283	11	5	1	0	529	10	13232.812500ns
10771	1283	12	5	1	0	576	10	14407.812500ns
10772	1283	13	5	1	0	615	19	15389.843750ns
10773	1283	14	5	1	0	659	2	16476.562500ns
10774	1283	15	5	1	0	742	27	18571.093750ns
10775	1283	16	5	1	0	787	24	19693.750000ns
10776	1283	17	5	1	0	830	7	20755.468750ns
10777	1283	18	5	1	0	876	2	21901.562500ns
10778	1283	19	5	1	0	949	3	23727.343750ns
10779	1283	20	5	1	0	987	12	24684.375000ns
10780	1284	0	5	1	0	37	26	945.312500ns
10781	1284	1	5	1	0	75	30	1898.437500ns
10782	1284	2	5	1	0	114	19	2864.843750ns
10783	1284	3	5	1	0	152	21	3816.406250ns
10784	1284	4	5	1	0	188	16	4712.500000ns
10785	1284	5	5	1	0	226	30	5673.437500ns
10786	1284	6	5	1	0	303	17	7588.281250ns
10787	1284	7	5	1	0	384	14	9610.937500ns
10788	1284	8	5	1	0	459	9	11482.031250ns
10789	1284	9	5	1	0	503	17	12588.281250ns
10790	1284	10	5	1	0	558	26	13970.312500ns
10791	1284	11	5	1	0	611	7	15280.468750ns
10792	1284	12	5	1	0	650	18	16264.062500ns
10793	1284	13	5	1	0	689	21	17241.406250ns
10794	1284	14	5	1	0	728	17	18213.281250ns
10795	1284	15	5	1	0	780	27	19521.093750ns
10796	1284	16	5	1	0	833	24	20843.750000ns
10797	1284	17	5	1	0	874	9	21857.031250ns
10798	1284	18	5	1	0	912	28	22821.875000ns
10799	1284	19	5	1	0	961	5	24028.906250ns
10800	1284	20	5	1	0	997	30	24948.437500ns
10801	1285	0	5	1	0	38	13	960.156250ns
10802	1285	1	5	1	0	75	25	1894.531250ns
10803	1285	2	5	1	0	116	12	2909.375000ns
10804	1285	3	5	1	0	175	29	4397.656250ns
10805	1285	4	5	1	0	246	29	6172.656250ns
10806	1285	5	5	1	0	312	28	7821.875000ns
10807	1285	6	5	1	0	361	23	9042.968750ns
10808	1285	7	5	1	0	408	5	10203.906250ns
10809	1285	8	5	1	0	472	3	11802.343750ns
10810	1285	9	5	1	0	510	16	12762.500000ns
10811	1285	10	5	1	0	550	4	13753.125000ns
10812	1285	11	5	1	0	588	30	14723.437500ns
10813	1285	12	5	1	0	626	3	15652.343750ns
10814	1285	13	5	1	0	663	0	16575.000000ns
10815	1285	14	5	1	0	738	21	18466.406250ns
10816	1285	15	5	1	0	780	11	19508.593750ns
10817	1285	16	5	1	0	819	25	20494.531250ns
10818	1285	17	5	1	0	873	16	21837.500000ns
10819	1285	18	5	1	0	937	1	23425.781250ns
10820	1285	19	5	1	0	975	5	24378.906250ns
10821	1286	0	5	1	0	45	29	1147.656250ns
10822	1286	1	5	1	0	85	16	2137.500000ns
10823	1286	2	5	1	0	130	29	3272.656250ns
10824	1286	3	5	1	0	184	13	4610.156250ns
10825	1286	4	5	1	0	249	5	6228.906250ns
10826	1286	5	5	1	0	285	24	7143.750000ns
10827	1286	6	5	1	0	335	10	8382.812500ns
10828	1286	7	5	1	0	423	3	10577.343750ns
10829	1286	8	5	1	0	461	10	11532.812500ns
10830	1286	9	5	1	0	499	29	12497.656250ns
10831	1286	10	5	1	0	536	17	13413.281250ns
10832	1286	11	5	1	0	574	3	14352.343750ns
10833	1286	12	5	1	0	612	24	15318.750000ns
10834	1286	13	5	1	0	668	1	16700.781250ns
10835	1286	14	5	1	0	712	6	17804.687500ns
10836	1286	15	5	1	0	752	6	18804.687500ns
10837	1286	16	5	1	0	788	26	19720.312500ns
10838	1286	17	5	1	0	829	3	20727.343750ns
10839	1286	18	5	1	0	867	3	21677.343750ns
10840	1286	19	5	1	0	904	20	22615.625000ns
10841	1286	20	5	1	0	940	26	23520.312500ns
10842	1286	21	5	1	0	978	27	24471.093750ns
10843	1287	0	5	1	0	2	16	62.500000ns
10844	1287	1	5	1	0	58	24	1468.750000ns
10845	1287	2	5	1	0	111	29	2797.656250ns
10846	1287	3	5	1	0	152	9	3807.031250ns
10847	1287	4	5	1	0	195	7	4880.468750ns
10848	1287	5	5	1	0	232	19	5814.843750ns
10849	1287	6	5	1	0	280	22	7017.187500ns
10850	1287	7	5	1	0	317	7	7930.468750ns
10851	1287	8	5	1	0	376	1	9400.781250ns
10852	1287	9	5	1	0	414	21	10366.406250ns
10853	1287	10	5	1	0	456	7	11405.468750ns
10854	1287	11	5	1	0	503	10	12582.812500ns
10855	1287	12	5	1	0	564	28	14121.875000ns
10856	1287	13	5	1	0	601	10	15032.812500ns
10857	1287	14	5	1	0	669	22	16742.187500ns
10858	1287	15	5	1	0	714	17	17863.281250ns
10859	1287	16	5	1	0	780	14	19510.937500ns
10860	1287	17	5	1	0	822	26	20570.312500ns
10861	1287	18	5	1	0	859	11	21483.593750ns
10862	1287	19	5	1	0	892	27	22321.093750ns
10863	1287	20	5	1	0	930	11	23258.593750ns
10864	1287	21	5	1	0	975	27	24396.093750ns
10865	1288	0	5	1	0	6	1	150.781250ns
10866	1288	1	5	1	0	51	11	1283.593750ns
10867	1288	2	5	1	0	89	30	2248.437500ns
10868	1288	3	5	1	0	130	1	3250.781250ns
10869	1288	4	5	1	0	166	27	4171.093750ns
10870	1288	5	5	1	0	203	21	5091.406250ns
10871	1288	6	5	1	0	242	9	6057.031250ns
10872	1288	7	5	1	0	278	20	6965.625000ns
10873	1288	8	5	1	0	321	20	8040.625000ns
10874	1288	9	5	1	0	361	22	9042.187500ns
10875	1288	10	5	1	0	417	24	10443.750000ns
10876	1288	11	5	1	0	468	8	11706.250000ns
10877	1288	12	5	1	0	515	12	12884.375000ns
10878	1288	13	5	1	0	598	20	14965.625000ns
10879	1288	14	5	1	0	634	7	15855.468750ns
10880	1288	15	5	1	0	679	19	16989.843750ns
10881	1288	16	5	1	0	716	25	17919.531250ns
10882	1288	17	5	1	0	753	31	18849.218750ns
10883	1288	18	5	1	0	791	1	19775.781250ns
10884	1288	19	5	1	0	830	5	20753.906250ns
10885	1288	20	5	1	0	867	13	21685.156250ns
10886	1288	21	5	1	0	927	28	23196.875000ns
10887	1289	0	5	1	0	15	9	382.031250ns
10888	1289	1	5	1	0	55	23	1392.968750ns
10889	1289	2	5	1	0	93	8	2331.250000ns
10890	1289	3	5	1	0	130	20	3265.625000ns
10891	1289	4	5	1	0	168	5	4203.906250ns
10892	1289	5	5	1	0	207	18	5189.062500ns
10893	1289	6	5	1	0	244	16	6112.500000ns
10894	1289	7	5	1	0	284	2	7101.562500ns
10895	1289	8	5	1	0	320	23	8017.968750ns
10896	1289	9	5	1	0	370	9	9257.031250ns
10897	1289	10	5	1	0	408	16	10212.500000ns
10898	1289	11	5	1	0	447	10	11182.812500ns
10899	1289	12	5	1	0	484	3	12102.343750ns
10900	1289	13	5	1	0	551	1	13775.781250ns
10901	1289	14	5	1	0	599	14	14985.937500ns
10902	1289	15	5	1	0	639	16	15987.500000ns
10903	1289	16	5	1	0	690	23	17267.968750ns
10904	1289	17	5	1	0	760	7	19005.468750ns
10905	1289	18	5	1	0	806	25	20169.531250ns
10906	1289	19	5	1	0	850	22	21267.187500ns
10907	1289	20	5	1	0	922	8	23056.250000ns
10908	1289	21	5	1	0	958	19	23964.843750ns
10909	1289	22	5	1	0	995	22	24892.187500ns
10910	1290	0	5	1	0	2	1	50.781250ns
10911	1290	1	5	1	0	38	26	970.312500ns
10912	1290	2	5	1	0	110	15	2761.718750ns
10913	1290	3	5	1	0	182	4	4553.125000ns
10914	1290	4	5	1	0	224	10	5607.812500ns
10915	1290	5	5	1	0	261	3	6527.343750ns
10916	1290	6	5	1	0	299	9	7482.031250ns
10917	1290	7	5	1	0	342	0	8550.000000ns
10918	1290	8	5	1	0	379	5	9478.906250ns
10919	1290	9	5	1	0	419	0	10475.000000ns
10920	1290	10	5	1	0	479	20	11990.625000ns
10921	1290	11	5	1	0	535	6	13379.687500ns
10922	1290	12	5	1	0	575	26	14395.312500ns
10923	1290	13	5	1	0	620	2	15501.562500ns
10924	1290	14	5	1	0	667	4	16678.125000ns
10925	1290	15	5	1	0	706	24	17668.750000ns
10926	1290	16	5	1	0	751	31	18799.218750ns
10927	1290	17	5	1	0	795	31	19899.218750ns
10928	1290	18	5	1	0	845	2	21126.562500ns
10929	1290	19	5	1	0	909	23	22742.968750ns
10930	1290	20	5	1	0	979	4	24478.125000ns
10931	1291	0	5	1	0	36	11	908.593750ns
10932	1291	1	5	1	0	93	29	2347.656250ns
10933	1291	2	5	1	0	140	14	3510.937500ns
10934	1291	3	5	1	0	176	24	4418.750000ns
10935	1291	4	5	1	0	215	8	5381.250000ns
10936	1291	5	5	1	0	253	7	6330.468750ns
10937	1291	6	5	1	0	293	3	7327.343750ns
10938	1291	7	5	1	0	330	11	8258.593750ns
10939	1291	8	5	1	0	369	10	9232.812500ns
10940	1291	9	5	1	0	409	19	10239.843750ns
10941	1291	10	5	1	0	452	6	11304.687500ns
10942	1291	11	5	1	0	490	14	12260.937500ns
10943	1291	12	5	1	0	526	9	13157.031250ns
10944	1291	13	5	1	0	558	25	13969.531250ns
10945	1291	14	5	1	0	599	4	14978.125000ns
10946	1291	15	5	1	0	639	0	15975.000000ns
10947	1291	16	5	1	0	681	6	17029.687500ns
10948	1291	17	5	1	0	743	13	18585.156250ns
10949	1291	18	5	1	0	787	5	19678.906250ns
10950	1291	19	5	1	0	824	31	20624.218750ns
10951	1291	20	5	1	0	882	3	22052.343750ns
10952	1291	21	5	1	0	928	6	23204.687500ns
10953	1291	22	5	1	0	995	8	24881.250000ns
10954	1292	0	5	1	0	13	7	330.468750ns
10955	1292	1	5	1	0	92	7	2305.468750ns
10956	1292	2	5	1	0	167	29	4197.656250ns
10957	1292	3	5	1	0	249	12	6234.375000ns
10958	1292	4	5	1	0	305	24	7643.750000ns
10959	1292	5	5	1	0	342	1	8550.781250ns
10960	1292	6	5	1	0	388	13	9710.156250ns
10961	1292	7	5	1	0	460	17	11513.281250ns
10962	1292	8	5	1	0	499	14	12485.937500ns
10963	1292	9	5	1	0	570	18	14264.062500ns
10964	1292	10	5	1	0	629	13	15735.156250ns
10965	1292	11	5	1	0	689	28	17246.875000ns
10966	1292	12	5	1	0	733	3	18327.343750ns
10967	1292	13	5	1	0	813	2	20326.562500ns
10968	1292	14	5	1	0	864	11	21608.593750ns
10969	1292	15	5	1	0	903	31	22599.218750ns
10970	1292	16	5	1	0	941	10	23532.812500ns
10971	1292	17	5	1	0	981	24	24543.750000ns
10972	1293	0	5	1	0	27	22	692.187500ns
10973	1293	1	5	1	0	65	9	1632.031250ns
10974	1293	2	5	1	0	103	28	2596.875000ns
10975	1293	3	5	1	0	142	16	3562.500000ns
10976	1293	4	5	1	0	208	6	5204.687500ns
10977	1293	5	5	1	0	287	1	7175.781250ns
10978	1293	6	5	1	0	372	13	9310.156250ns
10979	1293	7	5	1	0	414	17	10363.281250ns
10980	1293	8	5	1	0	451	29	11297.656250ns
10981	1293	9	5	1	0	490	6	12254.687500ns
10982	1293	10	5	1	0	531	19	13289.843750ns
10983	1293	11	5	1	0	568	11	14208.593750ns
10984	1293	12	5	1	0	608	29	15222.656250ns
10985	1293	13	5	1	0	645	23	16142.968750ns
10986	1293	14	5	1	0	682	3	17052.343750ns
10987	1293	15	5	1	0	754	28	18871.875000ns
10988	1293	16	5	1	0	796	26	19920.312500ns
10989	1293	17	5	1	0	834	5	20853.906250ns
10990	1293	18	5	1	0	900	10	22507.812500ns
10991	1293	19	5	1	0	948	4	23703.125000ns
10992	1293	20	5	1	0	990	31	24774.218750ns
10993	1294	0	5	1	0	40	19	1014.843750ns
10994	1294	1	5	1	0	83	29	2097.656250ns
10995	1294	2	5	1	0	124	6	3104.687500ns
10996	1294	3	5	1	0	166	22	4167.187500ns
10997	1294	4	5	1	0	206	2	5151.562500ns
10998	1294	5	5	1	0	245	11	6133.593750ns
10999	1294	6	5	1	0	308	16	7712.500000ns
11000	1294	7	5	1	0	353	23	8842.968750ns
11001	1294	8	5	1	0	391	12	9784.375000ns
11002	1294	9	5	1	0	430	8	10756.250000ns
11003	1294	10	5	1	0	466	15	11661.718750ns
11004	1294	11	5	1	0	499	31	12499.218750ns
11005	1294	12	5	1	0	548	7	13705.468750ns
11006	1294	13	5	1	0	587	23	14692.968750ns
11007	1294	14	5	1	0	625	20	15640.625000ns
11008	1294	15	5	1	0	665	27	16646.093750ns
11009	1294	16	5	1	0	724	10	18107.812500ns
11010	1294	17	5	1	0	809	2	20226.562500ns
11011	1294	18	5	1	0	884	4	22103.125000ns
11012	1294	19	5	1	0	974	22	24367.187500ns
11013	1295	0	5	1	0	25	19	639.843750ns
11014	1295	1	5	1	0	70	14	1760.937500ns
11015	1295	2	5	1	0	112	8	2806.250000ns
11016	1295	3	5	1	0	149	25	3744.531250ns
11017	1295	4	5	1	0	202	7	5055.468750ns
11018	1295	5	5	1	0	253	12	6334.375000ns
11019	1295	6	5	1	0	298	27	7471.093750ns
11020	1295	7	5	1	0	345	7	8630.468750ns
11021	1295	8	5	1	0	389	25	9744.531250ns
11022	1295	9	5	1	0	429	16	10737.500000ns
11023	1295	10	5	1	0	467	8	11681.250000ns
11024	1295	11	5	1	0	505	25	12644.531250ns
11025	1295	12	5	1	0	543	19	13589.843750ns
11026	1295	13	5	1	0	581	4	14528.125000ns
11027	1295	14	5	1	0	619	24	15493.750000ns
11028	1295	15	5	1	0	662	31	16574.218750ns
11029	1295	16	5	1	0	700	5	17503.906250ns
11030	1295	17	5	1	0	735	27	18396.093750ns
11031	1295	18	5	1	0	777	13	19435.156250ns
11032	1295	19	5	1	0	817	2	20426.562500ns
11033	1295	20	5	1	0	855	1	21375.781250ns
11034	1295	21	5	1	0	895	2	22376.562500ns
11035	1295	22	5	1	0	945	6	23629.687500ns
11036	1296	0	5	1	0	23	29	597.656250ns
11037	1296	1	5	1	0	60	16	1512.500000ns
11038	1296	2	5	1	0	104	9	2607.031250ns
11039	1296	3	5	1	0	146	29	3672.656250ns
11040	1296	4	5	1	0	200	2	5001.562500ns
11041	1296	5	5	1	0	252	10	6307.812500ns
11042	1296	6	5	1	0	297	5	7428.906250ns
11043	1296	7	5	1	0	335	14	8385.937500ns
11044	1296	8	5	1	0	373	6	9329.687500ns
11045	1296	9	5	1	0	428	17	10713.281250ns
11046	1296	10	5	1	0	481	8	12031.250000ns
11047	1296	11	5	1	0	523	1	13075.781250ns
11048	1296	12	5	1	0	560	3	14002.343750ns
11049	1296	13	5	1	0	604	3	15102.343750ns
11050	1296	14	5	1	0	659	22	16492.187500ns
11051	1296	15	5	1	0	698	12	17459.375000ns
11052	1296	16	5	1	0	744	9	18607.031250ns
11053	1296	17	5	1	0	783	28	19596.875000ns
11054	1296	18	5	1	0	821	16	20537.500000ns
11055	1296	19	5	1	0	859	6	21479.687500ns
11056	1296	20	5	1	0	913	9	22832.031250ns
11057	1296	21	5	1	0	964	31	24124.218750ns
11058	1297	0	5	1	0	18	31	474.218750ns
11059	1297	1	5	1	0	51	1	1275.781250ns
11060	1297	2	5	1	0	94	3	2352.343750ns
11061	1297	3	5	1	0	210	2	5251.562500ns
11062	1297	4	5	1	0	280	8	7006.250000ns
11063	1297	5	5	1	0	320	30	8023.437500ns
11064	1297	6	5	1	0	364	24	9118.750000ns
11065	1297	7	5	1	0	402	2	10051.562500ns
11066	1297	8	5	1	0	476	21	11916.406250ns
11067	1297	9	5	1	0	514	27	12871.093750ns
11068	1297	10	5	1	0	557	10	13932.812500ns
11069	1297	11	5	1	0	599	12	14984.375000ns
11070	1297	12	5	1	0	637	27	15946.093750ns
11071	1297	13	5	1	0	694	9	17357.031250ns
11072	1297	14	5	1	0	732	20	18315.625000ns
11073	1297	15	5	1	0	771	24	19293.750000ns
11074	1297	16	5	1	0	808	25	20219.531250ns
11075	1297	17	5	1	0	854	3	21352.343750ns
11076	1297	18	5	1	0	893	7	22330.468750ns
11077	1297	19	5	1	0	934	6	23354.687500ns
11078	1297	20	5	1	0	976	19	24414.843750ns
11079	1298	0	5	1	0	22	29	572.656250ns
11080	1298	1	5	1	0	59	31	1499.218750ns
11081	1298	2	5	1	0	98	11	2458.593750ns
11082	1298	3	5	1	0	137	15	3436.718750ns
11083	1298	4	5	1	0	183	0	4575.000000ns
11084	1298	5	5	1	0	221	18	5539.062500ns
11085	1298	6	5	1	0	287	0	7175.000000ns
11086	1298	7	5	1	0	338	9	8457.031250ns
11087	1298	8	5	1	0	383	8	9581.250000ns
11088	1298	9	5	1	0	422	15	10561.718750ns
11089	1298	10	5	1	0	464	4	11603.125000ns
11090	1298	11	5	1	0	504	9	12607.031250ns
11091	1298	12	5	1	0	541	15	13536.718750ns
11092	1298	13	5	1	0	581	1	14525.781250ns
11093	1298	14	5	1	0	617	8	15431.250000ns
11094	1298	15	5	1	0	652	23	16317.968750ns
11095	1298	16	5	1	0	690	28	17271.875000ns
11096	1298	17	5	1	0	734	22	18367.187500ns
11097	1298	18	5	1	0	772	6	19304.687500ns
11098	1298	19	5	1	0	813	6	20329.687500ns
11099	1298	20	5	1	0	883	6	22079.687500ns
11100	1298	21	5	1	0	922	14	23060.937500ns
11101	1298	22	5	1	0	959	3	23977.343750ns
11102	1298	23	5	1	0	996	6	24904.687500ns
11103	1299	0	5	1	0	23	28	596.875000ns
11104	1299	1	5	1	0	67	16	1687.500000ns
11105	1299	2	5	1	0	106	13	2660.156250ns
11106	1299	3	5	1	0	148	31	3724.218750ns
11107	1299	4	5	1	0	187	23	4692.968750ns
11108	1299	5	5	1	0	259	22	6492.187500ns
