#thit	thr	eventID	hit#	channel	edge	error	coarse	fine	time	etime
60775	-8	0	52	19	1	0	191	19	4789.843750ns	23.437500ns
60776	-8	0	53	19	1	0	192	13	4810.156250ns	20.312500ns
60777	-8	0	54	19	1	0	196	22	4917.187500ns	107.031250ns
60778	-8	0	55	19	1	0	200	25	5019.531250ns	102.343750ns
60779	-8	0	56	19	1	0	202	15	5061.718750ns	42.187500ns
60780	-8	0	57	19	1	0	203	15	5086.718750ns	25.000000ns
60781	-8	0	58	19	1	0	206	2	5151.562500ns	64.843750ns
60782	-8	0	59	19	1	0	208	20	5215.625000ns	64.062500ns
60783	-8	0	60	19	1	0	211	9	5282.031250ns	66.406250ns
60784	-8	0	61	19	1	0	214	22	5367.187500ns	85.156250ns
60785	-8	0	62	19	1	0	217	18	5439.062500ns	71.875000ns
60786	-8	0	63	19	1	0	224	19	5614.843750ns	175.781250ns
60787	-8	0	64	19	1	0	226	25	5669.531250ns	54.687500ns
60788	-8	0	65	19	1	0	228	23	5717.968750ns	48.437500ns
60789	-8	0	66	19	1	0	229	15	5736.718750ns	18.750000ns
60790	-8	0	67	19	1	0	232	26	5820.312500ns	83.593750ns
60791	-8	0	68	19	1	0	235	12	5884.375000ns	64.062500ns
60792	-8	0	69	19	1	0	238	26	5970.312500ns	85.937500ns
60793	-8	0	70	19	1	0	241	12	6034.375000ns	64.062500ns
60794	-8	0	71	19	1	0	247	27	6196.093750ns	161.718750ns
60795	-8	0	72	19	1	0	249	21	6241.406250ns	45.312500ns
60796	-8	0	0	19	1	0	2	11	58.593750ns	
60797	-8	0	1	19	1	0	7	29	197.656250ns	139.062500ns
60798	-8	0	2	19	1	0	9	23	242.968750ns	45.312500ns
60799	-8	0	3	19	1	0	11	16	287.500000ns	44.531250ns
60800	-8	0	4	19	1	0	14	30	373.437500ns	85.937500ns
60801	-8	0	5	19	1	0	17	15	436.718750ns	63.281250ns
60802	-8	0	6	19	1	0	20	31	524.218750ns	87.500000ns
60803	-8	0	7	19	1	0	23	15	586.718750ns	62.500000ns
60804	-8	0	8	19	1	0	26	27	671.093750ns	84.375000ns
60805	-8	0	9	19	1	0	29	15	736.718750ns	65.625000ns
60806	-8	0	10	19	1	0	43	22	1092.187500ns	355.468750ns
60807	-8	0	11	19	1	0	44	16	1112.500000ns	20.312500ns
60808	-8	0	12	19	1	0	45	13	1135.156250ns	22.656250ns
60809	-8	0	13	19	1	0	53	18	1339.062500ns	203.906250ns
60810	-8	0	14	19	1	0	59	20	1490.625000ns	151.562500ns
60811	-8	0	15	19	1	0	60	18	1514.062500ns	23.437500ns
60812	-8	0	16	19	1	0	61	15	1536.718750ns	22.656250ns
60813	-8	0	17	19	1	0	62	10	1557.812500ns	21.093750ns
60814	-8	0	18	19	1	0	63	8	1581.250000ns	23.437500ns
60815	-8	0	19	19	1	0	66	17	1663.281250ns	82.031250ns
60816	-8	0	20	19	1	0	69	30	1748.437500ns	85.156250ns
60817	-8	0	21	19	1	0	72	15	1811.718750ns	63.281250ns
60818	-8	0	22	19	1	0	83	20	2090.625000ns	278.906250ns
60819	-8	0	23	19	1	0	84	28	2121.875000ns	31.250000ns
60820	-8	0	24	19	1	0	86	21	2166.406250ns	44.531250ns
60821	-8	0	25	19	1	0	87	14	2185.937500ns	19.531250ns
60822	-8	0	26	19	1	0	88	10	2207.812500ns	21.875000ns
60823	-8	0	27	19	1	0	94	28	2371.875000ns	164.062500ns
60824	-8	0	28	19	1	0	95	29	2397.656250ns	25.781250ns
60825	-8	0	29	19	1	0	97	20	2440.625000ns	42.968750ns
60826	-8	0	30	19	1	0	99	20	2490.625000ns	50.000000ns
60827	-8	0	31	19	1	0	103	23	2592.968750ns	102.343750ns
60828	-8	0	32	19	1	0	106	17	2663.281250ns	70.312500ns
60829	-8	0	33	19	1	0	117	22	2942.187500ns	278.906250ns
60830	-8	1	0	19	1	0	3	22	92.187500ns	
60831	-8	1	1	19	1	0	4	22	117.187500ns	25.000000ns
60832	-8	1	2	19	1	0	5	18	139.062500ns	21.875000ns
60833	-8	1	3	19	1	0	11	21	291.406250ns	152.343750ns
60834	-8	1	4	19	1	0	12	30	323.437500ns	32.031250ns
60835	-8	1	5	19	1	0	14	23	367.968750ns	44.531250ns
60836	-8	1	6	19	1	0	15	15	386.718750ns	18.750000ns
60837	-8	1	7	19	1	0	16	12	409.375000ns	22.656250ns
60838	-8	1	8	19	1	0	19	24	493.750000ns	84.375000ns
60839	-8	1	9	19	1	0	22	12	559.375000ns	65.625000ns
60840	-8	1	10	19	1	0	25	25	644.531250ns	85.156250ns
60841	-8	1	11	19	1	0	28	13	710.156250ns	65.625000ns
60842	-8	1	12	19	1	0	31	23	792.968750ns	82.812500ns
60843	-8	1	13	19	1	0	34	11	858.593750ns	65.625000ns
60844	-8	1	14	19	1	0	37	28	946.875000ns	88.281250ns
60845	-8	1	15	19	1	0	40	13	1010.156250ns	63.281250ns
60846	-8	1	16	19	1	0	43	25	1094.531250ns	84.375000ns
60847	-8	1	17	19	1	0	46	10	1157.812500ns	63.281250ns
60848	-8	1	18	19	1	0	49	24	1243.750000ns	85.937500ns
60849	-8	1	19	19	1	0	52	11	1308.593750ns	64.843750ns
60850	-8	1	20	19	1	0	55	21	1391.406250ns	82.812500ns
60851	-8	1	21	19	1	0	58	11	1458.593750ns	67.187500ns
60852	-8	1	22	19	1	0	61	20	1540.625000ns	82.031250ns
60853	-8	1	23	19	1	0	64	7	1605.468750ns	64.843750ns
60854	-8	1	24	19	1	0	67	19	1689.843750ns	84.375000ns
60855	-8	1	25	19	1	0	70	7	1755.468750ns	65.625000ns
60856	-8	1	26	19	1	0	73	20	1840.625000ns	85.156250ns
60857	-8	1	27	19	1	0	76	15	1911.718750ns	71.093750ns
60858	-8	1	28	19	1	0	79	26	1995.312500ns	83.593750ns
60859	-8	1	29	19	1	0	82	12	2059.375000ns	64.062500ns
60860	-8	1	30	19	1	0	85	26	2145.312500ns	85.937500ns
60861	-8	1	31	19	1	0	88	16	2212.500000ns	67.187500ns
60862	-8	1	32	19	1	0	91	25	2294.531250ns	82.031250ns
60863	-8	1	33	19	1	0	94	11	2358.593750ns	64.062500ns
60864	-8	1	34	19	1	0	97	26	2445.312500ns	86.718750ns
60865	-8	1	35	19	1	0	101	20	2540.625000ns	95.312500ns
60866	-8	1	36	19	1	0	114	23	2867.968750ns	327.343750ns
60867	-8	1	37	19	1	0	117	23	2942.968750ns	75.000000ns
60868	-8	1	38	19	1	0	118	19	2964.843750ns	21.875000ns
60869	-8	1	39	19	1	0	119	14	2985.937500ns	21.093750ns
60870	-8	1	40	19	1	0	120	11	3008.593750ns	22.656250ns
60871	-8	2	0	19	1	0	9	27	246.093750ns	
60872	-8	2	1	19	1	0	11	18	289.062500ns	42.968750ns
60873	-8	2	2	19	1	0	12	14	310.937500ns	21.875000ns
60874	-8	2	3	19	1	0	14	6	354.687500ns	43.750000ns
60875	-8	2	4	19	1	0	15	4	378.125000ns	23.437500ns
60876	-8	2	5	19	1	0	17	23	442.968750ns	64.843750ns
60877	-8	2	6	19	1	0	21	22	542.187500ns	99.218750ns
60878	-8	2	7	19	1	0	34	26	870.312500ns	328.125000ns
60879	-8	2	8	19	1	0	38	24	968.750000ns	98.437500ns
60880	-8	2	9	19	1	0	40	27	1021.093750ns	52.343750ns
60881	-8	2	10	19	1	0	45	23	1142.968750ns	121.875000ns
60882	-8	2	11	19	1	0	46	19	1164.843750ns	21.875000ns
60883	-8	2	12	19	1	0	47	15	1186.718750ns	21.875000ns
60884	-8	2	13	19	1	0	48	10	1207.812500ns	21.093750ns
60885	-8	2	14	19	1	0	49	6	1229.687500ns	21.875000ns
60886	-8	2	15	19	1	0	52	18	1314.062500ns	84.375000ns
60887	-8	2	16	19	1	0	68	20	1715.625000ns	401.562500ns
60888	-8	2	17	19	1	0	73	26	1845.312500ns	129.687500ns
60889	-8	2	18	19	1	0	75	22	1892.187500ns	46.875000ns
60890	-8	2	19	19	1	0	76	15	1911.718750ns	19.531250ns
60891	-8	2	20	19	1	0	77	12	1934.375000ns	22.656250ns
60892	-8	2	21	19	1	0	83	22	2092.187500ns	157.812500ns
60893	-8	2	22	19	1	0	86	23	2167.968750ns	75.781250ns
60894	-8	2	23	19	1	0	88	22	2217.187500ns	49.218750ns
60895	-8	2	24	19	1	0	89	18	2239.062500ns	21.875000ns
60896	-8	2	25	19	1	0	90	13	2260.156250ns	21.093750ns
60897	-8	2	26	19	1	0	93	0	2325.000000ns	64.843750ns
60898	-8	2	27	19	1	0	95	15	2386.718750ns	61.718750ns
60899	-8	2	28	19	1	0	98	28	2471.875000ns	85.156250ns
60900	-8	2	29	19	1	0	101	15	2536.718750ns	64.843750ns
60901	-8	2	30	19	1	0	107	24	2693.750000ns	157.031250ns
60902	-8	2	31	19	1	0	109	26	2745.312500ns	51.562500ns
60903	-8	2	32	19	1	0	110	22	2767.187500ns	21.875000ns
60904	-8	2	33	19	1	0	122	20	3065.625000ns	298.437500ns
60905	-8	3	0	19	1	0	6	22	167.187500ns	
60906	-8	3	1	19	1	0	7	20	190.625000ns	23.437500ns
60907	-8	3	2	19	1	0	8	14	210.937500ns	20.312500ns
60908	-8	3	3	19	1	0	9	10	232.812500ns	21.875000ns
60909	-8	3	4	19	1	0	11	27	296.093750ns	63.281250ns
60910	-8	3	5	19	1	0	14	15	361.718750ns	65.625000ns
60911	-8	3	6	19	1	0	17	28	446.875000ns	85.156250ns
60912	-8	3	7	19	1	0	20	18	514.062500ns	67.187500ns
60913	-8	3	8	19	1	0	24	6	604.687500ns	90.625000ns
60914	-8	3	9	19	1	0	26	22	667.187500ns	62.500000ns
60915	-8	3	10	19	1	0	29	6	729.687500ns	62.500000ns
60916	-8	3	11	19	1	0	36	16	912.500000ns	182.812500ns
60917	-8	3	12	19	1	0	37	14	935.937500ns	23.437500ns
60918	-8	3	13	19	1	0	38	13	960.156250ns	24.218750ns
60919	-8	3	14	19	1	0	46	22	1167.187500ns	207.031250ns
60920	-8	3	15	19	1	0	47	19	1189.843750ns	22.656250ns
60921	-8	3	16	19	1	0	48	15	1211.718750ns	21.875000ns
60922	-8	3	17	19	1	0	50	11	1258.593750ns	46.875000ns
60923	-8	3	18	19	1	0	53	25	1344.531250ns	85.937500ns
60924	-8	3	19	19	1	0	56	22	1417.187500ns	72.656250ns
60925	-8	3	20	19	1	0	59	22	1492.187500ns	75.000000ns
60926	-8	3	21	19	1	0	62	14	1560.937500ns	68.750000ns
60927	-8	3	22	19	1	0	65	24	1643.750000ns	82.812500ns
60928	-8	3	23	19	1	0	68	12	1709.375000ns	65.625000ns
60929	-8	3	24	19	1	0	72	31	1824.218750ns	114.843750ns
60930	-8	3	25	19	1	0	75	24	1893.750000ns	69.531250ns
60931	-8	3	26	19	1	0	77	17	1938.281250ns	44.531250ns
60932	-8	3	27	19	1	0	80	6	2004.687500ns	66.406250ns
60933	-8	3	28	19	1	0	83	17	2088.281250ns	83.593750ns
60934	-8	3	29	19	1	0	86	31	2174.218750ns	85.937500ns
60935	-8	3	30	19	1	0	89	15	2236.718750ns	62.500000ns
60936	-8	3	31	19	1	0	92	31	2324.218750ns	87.500000ns
60937	-8	3	32	19	1	0	95	15	2386.718750ns	62.500000ns
60938	-8	3	33	19	1	0	99	3	2477.343750ns	90.625000ns
60939	-8	3	34	19	1	0	101	18	2539.062500ns	61.718750ns
60940	-8	3	35	19	1	0	116	20	2915.625000ns	376.562500ns
60941	-8	3	36	19	1	0	117	17	2938.281250ns	22.656250ns
60942	-8	3	37	19	1	0	118	13	2960.156250ns	21.875000ns
60943	-8	3	38	19	1	0	119	11	2983.593750ns	23.437500ns
60944	-8	3	39	19	1	0	121	3	3027.343750ns	43.750000ns
60945	-8	4	0	19	1	0	1	20	40.625000ns	
60946	-8	4	1	19	1	0	2	18	64.062500ns	23.437500ns
60947	-8	4	2	19	1	0	3	12	84.375000ns	20.312500ns
60948	-8	4	3	19	1	0	4	8	106.250000ns	21.875000ns
60949	-8	4	4	19	1	0	7	21	191.406250ns	85.156250ns
60950	-8	4	5	19	1	0	10	10	257.812500ns	66.406250ns
60951	-8	4	6	19	1	0	13	22	342.187500ns	84.375000ns
60952	-8	4	7	19	1	0	16	13	410.156250ns	67.968750ns
60953	-8	4	8	19	1	0	19	29	497.656250ns	87.500000ns
60954	-8	4	9	19	1	0	22	16	562.500000ns	64.843750ns
60955	-8	4	10	19	1	0	25	29	647.656250ns	85.156250ns
60956	-8	4	11	19	1	0	28	16	712.500000ns	64.843750ns
60957	-8	4	12	19	1	0	31	6	779.687500ns	67.187500ns
60958	-8	4	13	19	1	0	35	23	892.968750ns	113.281250ns
60959	-8	4	14	19	1	0	37	16	937.500000ns	44.531250ns
60960	-8	4	15	19	1	0	40	9	1007.031250ns	69.531250ns
60961	-8	4	16	19	1	0	43	19	1089.843750ns	82.812500ns
60962	-8	4	17	19	1	0	50	22	1267.187500ns	177.343750ns
60963	-8	4	18	19	1	0	51	21	1291.406250ns	24.218750ns
60964	-8	4	19	19	1	0	52	15	1311.718750ns	20.312500ns
60965	-8	4	20	19	1	0	59	23	1492.968750ns	181.250000ns
60966	-8	4	21	19	1	0	61	29	1547.656250ns	54.687500ns
60967	-8	4	22	19	1	0	72	18	1814.062500ns	266.406250ns
60968	-8	4	23	19	1	0	73	13	1835.156250ns	21.093750ns
60969	-8	4	24	19	1	0	96	29	2422.656250ns	587.500000ns
60970	-8	4	25	19	1	0	100	23	2517.968750ns	95.312500ns
60971	-8	4	26	19	1	0	101	19	2539.843750ns	21.875000ns
60972	-8	4	27	19	1	0	102	14	2560.937500ns	21.093750ns
60973	-8	4	28	19	1	0	103	10	2582.812500ns	21.875000ns
60974	-8	4	29	19	1	0	104	6	2604.687500ns	21.875000ns
60975	-8	4	30	19	1	0	107	17	2688.281250ns	83.593750ns
60976	-8	4	31	19	1	0	110	29	2772.656250ns	84.375000ns
60977	-8	4	32	19	1	0	113	19	2839.843750ns	67.187500ns
60978	-8	4	33	19	1	0	116	6	2904.687500ns	64.843750ns
60979	-8	4	34	19	1	0	121	23	3042.968750ns	138.281250ns
60980	-8	4	35	19	1	0	122	23	3067.968750ns	25.000000ns
60981	-6	0	0	19	1	0	2	25	69.531250ns	
60982	-6	0	1	19	1	0	5	14	135.937500ns	66.406250ns
60983	-6	0	2	19	1	0	8	23	217.968750ns	82.031250ns
60984	-6	0	3	19	1	0	11	8	281.250000ns	63.281250ns
60985	-6	0	4	19	1	0	14	20	365.625000ns	84.375000ns
60986	-6	0	5	19	1	0	18	0	450.000000ns	84.375000ns
60987	-6	0	6	19	1	0	20	16	512.500000ns	62.500000ns
60988	-6	0	7	19	1	0	23	29	597.656250ns	85.156250ns
60989	-6	0	8	19	1	0	26	15	661.718750ns	64.062500ns
60990	-6	0	9	19	1	0	30	0	750.000000ns	88.281250ns
60991	-6	0	10	19	1	0	32	19	814.843750ns	64.843750ns
60992	-6	0	11	19	1	0	35	19	889.843750ns	75.000000ns
60993	-6	0	12	19	1	0	38	8	956.250000ns	66.406250ns
60994	-6	0	13	19	1	0	41	19	1039.843750ns	83.593750ns
60995	-6	0	14	19	1	0	45	0	1125.000000ns	85.156250ns
60996	-6	0	15	19	1	0	47	17	1188.281250ns	63.281250ns
60997	-6	0	16	19	1	0	50	29	1272.656250ns	84.375000ns
60998	-6	0	17	19	1	0	53	14	1335.937500ns	63.281250ns
60999	-6	0	18	19	1	0	56	26	1420.312500ns	84.375000ns
61000	-6	0	19	19	1	0	59	11	1483.593750ns	63.281250ns
61001	-6	0	20	19	1	0	62	27	1571.093750ns	87.500000ns
61002	-6	0	21	19	1	0	65	18	1639.062500ns	67.968750ns
61003	-6	0	22	19	1	0	68	30	1723.437500ns	84.375000ns
61004	-6	0	23	19	1	0	71	16	1787.500000ns	64.062500ns
61005	-6	0	24	19	1	0	74	30	1873.437500ns	85.937500ns
61006	-6	0	25	19	1	0	77	14	1935.937500ns	62.500000ns
61007	-6	0	26	19	1	0	80	26	2020.312500ns	84.375000ns
61008	-6	0	27	19	1	0	83	12	2084.375000ns	64.062500ns
61009	-6	0	28	19	1	0	86	23	2167.968750ns	83.593750ns
61010	-6	0	29	19	1	0	89	9	2232.031250ns	64.062500ns
61011	-6	0	30	19	1	0	93	29	2347.656250ns	115.625000ns
61012	-6	0	31	19	1	0	95	19	2389.843750ns	42.187500ns
61013	-6	0	32	19	1	0	99	3	2477.343750ns	87.500000ns
61014	-6	0	33	19	1	0	101	18	2539.062500ns	61.718750ns
61015	-6	0	34	19	1	0	104	11	2608.593750ns	69.531250ns
61016	-6	0	35	19	1	0	107	19	2689.843750ns	81.250000ns
61017	-6	0	36	19	1	0	110	6	2754.687500ns	64.843750ns
61018	-6	0	37	19	1	0	113	15	2836.718750ns	82.031250ns
61019	-6	0	38	19	1	0	116	30	2923.437500ns	86.718750ns
61020	-6	0	39	19	1	0	119	13	2985.156250ns	61.718750ns
61021	-6	0	40	19	1	0	122	25	3069.531250ns	84.375000ns
61022	-6	1	0	19	1	0	2	12	59.375000ns	
61023	-6	1	1	19	1	0	7	21	191.406250ns	132.031250ns
61024	-6	1	2	19	1	0	8	21	216.406250ns	25.000000ns
61025	-6	1	3	19	1	0	11	8	281.250000ns	64.843750ns
61026	-6	1	4	19	1	0	14	22	367.187500ns	85.937500ns
61027	-6	1	5	19	1	0	17	10	432.812500ns	65.625000ns
61028	-6	1	6	19	1	0	20	28	521.875000ns	89.062500ns
61029	-6	1	7	19	1	0	23	15	586.718750ns	64.843750ns
61030	-6	1	8	19	1	0	27	2	676.562500ns	89.843750ns
61031	-6	1	9	19	1	0	29	17	738.281250ns	61.718750ns
61032	-6	1	10	19	1	0	32	27	821.093750ns	82.812500ns
61033	-6	1	11	19	1	0	35	13	885.156250ns	64.062500ns
61034	-6	1	12	19	1	0	38	26	970.312500ns	85.156250ns
61035	-6	1	13	19	1	0	41	11	1033.593750ns	63.281250ns
61036	-6	1	14	19	1	0	44	27	1121.093750ns	87.500000ns
61037	-6	1	15	19	1	0	47	13	1185.156250ns	64.062500ns
61038	-6	1	16	19	1	0	50	25	1269.531250ns	84.375000ns
61039	-6	1	17	19	1	0	53	10	1332.812500ns	63.281250ns
61040	-6	1	18	19	1	0	56	23	1417.968750ns	85.156250ns
61041	-6	1	19	19	1	0	59	8	1481.250000ns	63.281250ns
61042	-6	1	20	19	1	0	62	19	1564.843750ns	83.593750ns
61043	-6	1	21	19	1	0	65	6	1629.687500ns	64.843750ns
61044	-6	1	22	19	1	0	68	17	1713.281250ns	83.593750ns
61045	-6	1	23	19	1	0	72	7	1805.468750ns	92.187500ns
61046	-6	1	24	19	1	0	74	25	1869.531250ns	64.062500ns
61047	-6	1	25	19	1	0	77	9	1932.031250ns	62.500000ns
61048	-6	1	26	19	1	0	80	22	2017.187500ns	85.156250ns
61049	-6	1	27	19	1	0	83	6	2079.687500ns	62.500000ns
61050	-6	1	28	19	1	0	86	21	2166.406250ns	86.718750ns
61051	-6	1	29	19	1	0	89	6	2229.687500ns	63.281250ns
61052	-6	1	30	19	1	0	92	17	2313.281250ns	83.593750ns
61053	-6	1	31	19	1	0	95	28	2396.875000ns	83.593750ns
61054	-6	1	32	19	1	0	98	14	2460.937500ns	64.062500ns
61055	-6	1	33	19	1	0	101	27	2546.093750ns	85.156250ns
61056	-6	1	34	19	1	0	104	11	2608.593750ns	62.500000ns
61057	-6	1	35	19	1	0	109	23	2742.968750ns	134.375000ns
61058	-6	1	36	19	1	0	110	23	2767.968750ns	25.000000ns
61059	-6	1	37	19	1	0	113	8	2831.250000ns	63.281250ns
61060	-6	1	38	19	1	0	116	21	2916.406250ns	85.156250ns
61061	-6	1	39	19	1	0	119	7	2980.468750ns	64.062500ns
61062	-6	1	40	19	1	0	122	18	3064.062500ns	83.593750ns
61063	-6	2	0	19	1	0	1	12	34.375000ns	
61064	-6	2	1	19	1	0	4	23	117.968750ns	83.593750ns
61065	-6	2	2	19	1	0	7	16	187.500000ns	69.531250ns
61066	-6	2	3	19	1	0	10	25	269.531250ns	82.031250ns
61067	-6	2	4	19	1	0	13	11	333.593750ns	64.062500ns
61068	-6	2	5	19	1	0	16	23	417.968750ns	84.375000ns
61069	-6	2	6	19	1	0	19	10	482.812500ns	64.843750ns
61070	-6	2	7	19	1	0	22	23	567.968750ns	85.156250ns
61071	-6	2	8	19	1	0	25	10	632.812500ns	64.843750ns
61072	-6	2	9	19	1	0	32	21	816.406250ns	183.593750ns
61073	-6	2	10	19	1	0	33	17	838.281250ns	21.875000ns
61074	-6	2	11	19	1	0	34	17	863.281250ns	25.000000ns
61075	-6	2	12	19	1	0	37	25	944.531250ns	81.250000ns
61076	-6	2	13	19	1	0	40	10	1007.812500ns	63.281250ns
61077	-6	2	14	19	1	0	44	24	1118.750000ns	110.937500ns
61078	-6	2	15	19	1	0	46	18	1164.062500ns	45.312500ns
61079	-6	2	16	19	1	0	49	27	1246.093750ns	82.031250ns
61080	-6	2	17	19	1	0	52	12	1309.375000ns	63.281250ns
61081	-6	2	18	19	1	0	55	28	1396.875000ns	87.500000ns
61082	-6	2	19	19	1	0	58	13	1460.156250ns	63.281250ns
61083	-6	2	20	19	1	0	61	24	1543.750000ns	83.593750ns
61084	-6	2	21	19	1	0	64	7	1605.468750ns	61.718750ns
61085	-6	2	22	19	1	0	67	19	1689.843750ns	84.375000ns
61086	-6	2	23	19	1	0	71	0	1775.000000ns	85.156250ns
61087	-6	2	24	19	1	0	73	17	1838.281250ns	63.281250ns
61088	-6	2	25	19	1	0	76	7	1905.468750ns	67.187500ns
61089	-6	2	26	19	1	0	79	16	1987.500000ns	82.031250ns
61090	-6	2	27	19	1	0	82	30	2073.437500ns	85.937500ns
61091	-6	2	28	19	1	0	85	13	2135.156250ns	61.718750ns
61092	-6	2	29	19	1	0	88	29	2222.656250ns	87.500000ns
61093	-6	2	30	19	1	0	91	13	2285.156250ns	62.500000ns
61094	-6	2	31	19	1	0	94	30	2373.437500ns	88.281250ns
61095	-6	2	32	19	1	0	97	17	2438.281250ns	64.843750ns
61096	-6	2	33	19	1	0	100	25	2519.531250ns	81.250000ns
61097	-6	2	34	19	1	0	104	10	2607.812500ns	88.281250ns
61098	-6	2	35	19	1	0	106	19	2664.843750ns	57.031250ns
61099	-6	2	36	19	1	0	111	19	2789.843750ns	125.000000ns
61100	-6	2	37	19	1	0	112	27	2821.093750ns	31.250000ns
61101	-6	2	38	19	1	0	116	17	2913.281250ns	92.187500ns
61102	-6	2	39	19	1	0	118	10	2957.812500ns	44.531250ns
61103	-6	2	40	19	1	0	121	22	3042.187500ns	84.375000ns
61104	-6	3	0	19	1	0	2	16	62.500000ns	
61105	-6	3	1	19	1	0	3	10	82.812500ns	20.312500ns
61106	-6	3	2	19	1	0	4	7	105.468750ns	22.656250ns
61107	-6	3	3	19	1	0	5	3	127.343750ns	21.875000ns
61108	-6	3	4	19	1	0	6	23	167.968750ns	40.625000ns
61109	-6	3	5	19	1	0	9	8	231.250000ns	63.281250ns
61110	-6	3	6	19	1	0	12	25	319.531250ns	88.281250ns
61111	-6	3	7	19	1	0	15	16	387.500000ns	67.968750ns
61112	-6	3	8	19	1	0	18	24	468.750000ns	81.250000ns
61113	-6	3	9	19	1	0	21	17	538.281250ns	69.531250ns
61114	-6	3	10	19	1	0	26	23	667.968750ns	129.687500ns
61115	-6	3	11	19	1	0	27	20	690.625000ns	22.656250ns
61116	-6	3	12	19	1	0	30	11	758.593750ns	67.968750ns
61117	-6	3	13	19	1	0	33	22	842.187500ns	83.593750ns
61118	-6	3	14	19	1	0	36	7	905.468750ns	63.281250ns
61119	-6	3	15	19	1	0	39	16	987.500000ns	82.031250ns
61120	-6	3	16	19	1	0	48	26	1220.312500ns	232.812500ns
61121	-6	3	17	19	1	0	50	18	1264.062500ns	43.750000ns
61122	-6	3	18	19	1	0	51	13	1285.156250ns	21.093750ns
61123	-6	3	19	19	1	0	53	21	1341.406250ns	56.250000ns
61124	-6	3	20	19	1	0	59	20	1490.625000ns	149.218750ns
61125	-6	3	21	19	1	0	60	19	1514.843750ns	24.218750ns
61126	-6	3	22	19	1	0	61	13	1535.156250ns	20.312500ns
61127	-6	3	23	19	1	0	63	9	1582.031250ns	46.875000ns
61128	-6	3	24	19	1	0	67	19	1689.843750ns	107.812500ns
61129	-6	3	25	19	1	0	72	19	1814.843750ns	125.000000ns
61130	-6	3	26	19	1	0	73	20	1840.625000ns	25.781250ns
61131	-6	3	27	19	1	0	75	12	1884.375000ns	43.750000ns
61132	-6	3	28	19	1	0	79	1	1975.781250ns	91.406250ns
61133	-6	3	29	19	1	0	81	16	2037.500000ns	61.718750ns
61134	-6	3	30	19	1	0	84	8	2106.250000ns	68.750000ns
61135	-6	3	31	19	1	0	87	17	2188.281250ns	82.031250ns
61136	-6	3	32	19	1	0	91	0	2275.000000ns	86.718750ns
61137	-6	3	33	19	1	0	93	16	2337.500000ns	62.500000ns
61138	-6	3	34	19	1	0	96	28	2421.875000ns	84.375000ns
61139	-6	3	35	19	1	0	99	14	2485.937500ns	64.062500ns
61140	-6	3	36	19	1	0	102	27	2571.093750ns	85.156250ns
61141	-6	3	37	19	1	0	105	12	2634.375000ns	63.281250ns
61142	-6	3	38	19	1	0	114	16	2862.500000ns	228.125000ns
61143	-6	3	39	19	1	0	115	9	2882.031250ns	19.531250ns
61144	-6	3	40	19	1	0	116	7	2905.468750ns	23.437500ns
61145	-6	3	41	19	1	0	117	26	2945.312500ns	39.843750ns
61146	-6	3	42	19	1	0	120	13	3010.156250ns	64.843750ns
61147	-6	3	43	19	1	0	124	23	3117.968750ns	107.812500ns
61148	-6	4	0	19	1	0	1	8	31.250000ns	
61149	-6	4	1	19	1	0	4	20	115.625000ns	84.375000ns
61150	-6	4	2	19	1	0	7	6	179.687500ns	64.062500ns
61151	-6	4	3	19	1	0	10	16	262.500000ns	82.812500ns
61152	-6	4	4	19	1	0	13	29	347.656250ns	85.156250ns
61153	-6	4	5	19	1	0	16	13	410.156250ns	62.500000ns
61154	-6	4	6	19	1	0	20	0	500.000000ns	89.843750ns
61155	-6	4	7	19	1	0	22	17	563.281250ns	63.281250ns
61156	-6	4	8	19	1	0	25	6	629.687500ns	66.406250ns
61157	-6	4	9	19	1	0	28	14	710.937500ns	81.250000ns
61158	-6	4	10	19	1	0	32	30	823.437500ns	112.500000ns
61159	-6	4	11	19	1	0	34	21	866.406250ns	42.968750ns
61160	-6	4	12	19	1	0	38	31	974.218750ns	107.812500ns
61161	-6	4	13	19	1	0	40	30	1023.437500ns	49.218750ns
61162	-6	4	14	19	1	0	43	19	1089.843750ns	66.406250ns
61163	-6	4	15	19	1	0	47	0	1175.000000ns	85.156250ns
61164	-6	4	16	19	1	0	49	16	1237.500000ns	62.500000ns
61165	-6	4	17	19	1	0	52	29	1322.656250ns	85.156250ns
61166	-6	4	18	19	1	0	55	15	1386.718750ns	64.062500ns
61167	-6	4	19	19	1	0	58	28	1471.875000ns	85.156250ns
61168	-6	4	20	19	1	0	61	11	1533.593750ns	61.718750ns
61169	-6	4	21	19	1	0	64	24	1618.750000ns	85.156250ns
61170	-6	4	22	19	1	0	67	10	1682.812500ns	64.062500ns
61171	-6	4	23	19	1	0	70	29	1772.656250ns	89.843750ns
61172	-6	4	24	19	1	0	73	26	1845.312500ns	72.656250ns
61173	-6	4	25	19	1	0	76	16	1912.500000ns	67.187500ns
61174	-6	4	26	19	1	0	80	13	2010.156250ns	97.656250ns
61175	-6	4	27	19	1	0	85	27	2146.093750ns	135.937500ns
61176	-6	4	28	19	1	0	86	28	2171.875000ns	25.781250ns
61177	-6	4	29	19	1	0	89	17	2238.281250ns	66.406250ns
61178	-6	4	30	19	1	0	91	7	2280.468750ns	42.187500ns
